phone_number,place_id,email,business_name,full_address,street,cid,image,municipality,plus_code,social_media_links,opening_hours,google_map_url,latitude,longitude,reviews_url,average_rating,review_count,website,categories,phones
(205) 705-1234,ChIJ9xQtpRYiiYgRLfe-kG_PR-s,,Hyatt Regency Birmingham - The Wynfrey Hotel,"1000 Galleria Cir, Birmingham, AL 35244, USA","1000 Galleria Circle, Birmingham",16953747400336275245,https://lh3.googleusercontent.com/places/ANJU3DuA6-bS-RzZyCvzYfrbXgigU_l9WmUW1v7E9NkqclUWDD31brZPePliBL6z8Yh_YOR0nmSj9YET0jGqhUwz-92MyAzITWRjSUg=s1600-w400,"Birmingham, AL 35244",865M95HR+VW,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=16953747400336275245,33.3797353,-86.8077023,https://search.google.com/local/reviews?placeid=ChIJ9xQtpRYiiYgRLfe-kG_PR-s&q=Hyatt+Regency+Birmingham+-+The+Wynfrey+Hotel%2C+1000+Galleria+Cir%2C+Birmingham%2C+AL+35244%2C+USA&authuser=0&hl=en&gl=US,4.3,1896,https://www.hyatt.com/en-US/hotel/alabama/hyatt-regency-birmingham-the-wynfrey-hotel/bhmhr/?src=corp_lclb_gmb_seo_bhmhr,"lodging, point_of_interest, establishment",+1 205-705-1234
(214) 744-6664,ChIJpd-cqxCZToYR5_W8NBXdULQ,,Omni Dallas Hotel,"555 S Lamar St, Dallas, TX 75202, USA","555 South Lamar Street, Dallas",12993128008112731623,https://lh3.googleusercontent.com/places/ANJU3DuwewsN52qYabiYmjexw8bQp5kOh7gaRSZp06ynTeZYcJ36gH1WrN56bhnVujq7AD3qjT-uXoqzMDbqzjLRDlS9DJlUfRhTCeA=s1600-w400,"Dallas, TX 75202",8645Q5GW+27,Facebook:  https://www.facebook.com/omnihotels/   Instagram:  https://www.Instagram.com/omnihotels/ ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=12993128008112731623,32.775117,-96.80429409999999,https://search.google.com/local/reviews?placeid=ChIJpd-cqxCZToYR5_W8NBXdULQ&q=Omni+Dallas+Hotel%2C+555+S+Lamar+St%2C+Dallas%2C+TX+75202%2C+USA&authuser=0&hl=en&gl=US,4.5,8484,https://www.omnihotels.com/hotels/dallas?utm_source=gmblisting&utm_medium=organic,"lodging, point_of_interest, establishment",+1 214-744-6664
(212) 744-1600,ChIJEQ6D9pRYwokR5TXzH7ACo7I,,"The Carlyle, A Rosewood Hotel","35 E 76th St, New York, NY 10021, USA","35 East 76th Street, New York",12872135115428541925,https://lh3.googleusercontent.com/places/ANJU3DvhqYe7UaFUqRsVZVQEnzAaJ6xpevv57eaOvQ4gG7JGXr3IEHD2OuoYPzb8eAyMpQzE2li_EUNAXOjrMKjwWCPVdYiNIEr5MJw=s1600-w400,"New York, NY 10021",87G8Q2FP+QP,Facebook:  https://www.facebook.com/thecarlylehotel/   Instagram:  https://www.Instagram.com/rosewoodthecarlyle/ ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=12872135115428541925,40.774416,-73.96315589999999,https://search.google.com/local/reviews?placeid=ChIJEQ6D9pRYwokR5TXzH7ACo7I&q=The+Carlyle%2C+A+Rosewood+Hotel%2C+35+E+76th+St%2C+New+York%2C+NY+10021%2C+USA&authuser=0&hl=en&gl=US,4.5,939,http://rosewoodhotels.com/carlyle/,"lodging, point_of_interest, establishment",+1 212-744-1600
(276) 696-3535,ChIJi8btWW92UIgRe_qKrPcdJus,hello@bristolhotelva.com,The Bristol Hotel,"115 Country Music Wy, Bristol, VA 24201, USA","115 Country Music Way, Bristol",16944263597616986747,https://lh3.googleusercontent.com/places/ANJU3Du5l4ZRMsNYTI84sf7dzfyxclmqfIftWXPGFo3wJEO5fzCWnK82prLm76a9KeDJgpzYu43xPOlnU0eVwzkg_mQMof5nYbp4Eb8=s1600-w400,"Bristol, VA 24201",868VHRW9+C3,Facebook:  https://www.facebook.com/bristolhotelva/   Instagram:  https://www.Instagram.com/bristolhotelva/ ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=16944263597616986747,36.596098,-82.18225749999999,https://search.google.com/local/reviews?placeid=ChIJi8btWW92UIgRe_qKrPcdJus&q=The+Bristol+Hotel%2C+115+Country+Music+Wy%2C+Bristol%2C+VA+24201%2C+USA&authuser=0&hl=en&gl=US,4.6,549,https://www.bristolhotelva.com/?utm_source=google&utm_medium=organic&utm_campaign=business_listing,"bar, lodging, restaurant, food, point_of_interest, establishment",+1 276-696-3535
(407) 507-2929,ChIJEYvHjZSB3YgRdp0IjCe9FJw,info@magicmomentresort.com,MAGIC MOMENT RESORT & KIDS CLUB,"5200 W Irlo Bronson Memorial Hwy, Kissimmee, FL 34746, USA","5200 West Irlo Bronson Memorial Highway, Kissimmee",11246822147001720182,https://lh3.googleusercontent.com/places/ANJU3DvM3yK0Egs2r43opI2O-F2tSxKvu8QyUNPxYJEgcsb1hPUGH0YxFLF3IaRom4zno8HU6D6_NcYifNKDm7LHzAfHoswOW9cBDig=s1600-w400,"Kissimmee, FL 34746",76WW8GJ5+X6,Facebook:  https://www.facebook.com/magicmomentresorthotel/   Instagram:  https://www.Instagram.com/magicmomentresort/ ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=11246822147001720182,28.33241739999999,-81.49198419999999,https://search.google.com/local/reviews?placeid=ChIJEYvHjZSB3YgRdp0IjCe9FJw&q=MAGIC+MOMENT+RESORT+%26+KIDS+CLUB%2C+5200+W+Irlo+Bronson+Memorial+Hwy%2C+Kissimmee%2C+FL+34746%2C+USA&authuser=0&hl=en&gl=US,4.7,12091,http://magicmomentresort.com/,"lodging, point_of_interest, establishment",+1 407-507-2929
0908 825 2020,ChIJP83UdheSOxAR330Xo6imv4I,,Lagos Marriott Hotel Ikeja,"122 Joel Ogunnaike St, Ikeja GRA 100271, Lagos, Nigeria","122 Joel Ogunnaike Street, Lagos",9421432188703309279,https://lh3.googleusercontent.com/places/ANJU3DvacsBnzYEimNr9-exmpsJwhoTjxrvGQ-tQjx51KuoQ054-F18N8VqwBj6u7ejf3gyVBuCtfT729EZAXYZUS0Mh7h_5UZ4XTSc=s1600-w400,"Lagos, LA 100271",6FR5H8MX+RQ,Facebook:  https://www.facebook.com/MarriottIkeja/   Twitter:  https://www.Twitter.com/marriottikeja/    Instagram:  https://www.Instagram.com/marriottikeja/ ,Not Available,https://maps.google.com/?cid=9421432188703309279,6.584589900000001,3.3494207,https://search.google.com/local/reviews?placeid=ChIJP83UdheSOxAR330Xo6imv4I&q=Lagos+Marriott+Hotel+Ikeja%2C+122+Joel+Ogunnaike+St%2C+Ikeja+GRA+100271%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.7,4803,https://www.marriott.com/en-us/hotels/loslg-lagos-marriott-hotel-ikeja/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,"lodging, point_of_interest, establishment",+234 908 825 2020
(847) 582-6400,ChIJC5UNwOOVD4gRfS28MRDEjE4,,The Forester A Hyatt Place Hotel,"200 N Field Dr, Lake Forest, IL 60045, USA","200 North Field Drive, Lake Forest",5660114405530807677,https://lh3.googleusercontent.com/places/ANJU3DvLCNcj5Aqw7v4dQqemlNMRXZVrZ4s2s59p2mS6hQfBLSIyZaJpA3mcEjuXOGGrIdlGOBKY0LmxOTo1DCPWoq8hMzTxUmtG_rI=s1600-w400,"Lake Forest, IL 60045",86JJ64V2+F9,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=5660114405530807677,42.2436408,-87.89904779999999,https://search.google.com/local/reviews?placeid=ChIJC5UNwOOVD4gRfS28MRDEjE4&q=The+Forester+A+Hyatt+Place+Hotel%2C+200+N+Field+Dr%2C+Lake+Forest%2C+IL+60045%2C+USA&authuser=0&hl=en&gl=US,4.6,90,https://www.hyatt.com/en-US/hotel/illinois/the-forester-a-hyatt-place-hotel/chizf/?src=corp_lclb_gmb_seo_chizf,"lodging, point_of_interest, establishment",+1 847-582-6400
(800) 648-5010,ChIJ8ZZtmjZHmYARPmy0CY53NYo,,Circus Circus Reno,"500 N Sierra St, Reno, NV 89503, USA","500 North Sierra Street, Reno",9958997602931600446,https://lh3.googleusercontent.com/places/ANJU3DsnUpy7_uEQEmxm6dOM0GQdN-AR4IEoJPwAj76W6y0duuxEqjs3tKje8jt_q5zyV_PlFrggIbLa9_AzFyrqOxgM44mres2FDos=s1600-w400,"Reno, NV 89503",85F2G5JM+HP,,Not Available,https://maps.google.com/?cid=9958997602931600446,39.5314464,-119.8157093,https://search.google.com/local/reviews?placeid=ChIJ8ZZtmjZHmYARPmy0CY53NYo&q=Circus+Circus+Reno%2C+500+N+Sierra+St%2C+Reno%2C+NV+89503%2C+USA&authuser=0&hl=en&gl=US,4,15893,https://www.circusreno.com/?utm_source=gmb&utm_medium=circuscircusreno&y_source=1_MTk1MTkyNjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,"lodging, point_of_interest, establishment",+1 800-648-5010
(616) 285-7600,ChIJE0MnHRFNGIgRUGU8SYR2btY,adna.hasanbegovic@aimbridge.com,"Holiday Inn Grand Rapids - Airport, an IHG Hotel","3063 Lake Eastbrook Blvd SE, Grand Rapids, MI 49512, USA","3063 Lake Eastbrook Boulevard Southeast, Grand Rapids",15451417682091205968,https://lh3.googleusercontent.com/places/ANJU3Dt1x7FaS7jQmA6Fx-QDBQD5rC7wKw81zBMpJzGWQDCKCgqcbkyBlYSMaMzCeIGQZ-L40rhmpGKCIa3AsEEQf5lKcGlQu00hQF0=s1600-w400,"Grand Rapids, MI 49512",86JPWC4F+XP,Facebook:  https://www.facebook.com/http/   Twitter:  https://www.Twitter.com/http/    Instagram:  https://www.Instagram.com/http/ ,Not Available,https://maps.google.com/?cid=15451417682091205968,42.907453,-85.575699,https://search.google.com/local/reviews?placeid=ChIJE0MnHRFNGIgRUGU8SYR2btY&q=Holiday+Inn+Grand+Rapids+-+Airport%2C+an+IHG+Hotel%2C+3063+Lake+Eastbrook+Blvd+SE%2C+Grand+Rapids%2C+MI+49512%2C+USA&authuser=0&hl=en&gl=US,4,932,https://www.ihg.com/holidayinn/hotels/us/en/grand-rapids/grrpd/hoteldetail?cm_mmc=GoogleMaps-_-HI-_-US-_-GRRPD,"lodging, point_of_interest, establishment",+1 616-285-7600
(816) 685-1228,ChIJ2QVuSZzxwIcRcwbhbK0YwYU,,Hotel Kansas City - The Unbound Collection by Hyatt,"1228 Baltimore Ave, Kansas City, MO 64105, USA","1228 Baltimore Avenue, Kansas City",9638011810684667507,https://lh3.googleusercontent.com/places/ANJU3DuThE2cnEl4rrOohxqgNVZ5ewuDMutKjqGAlYHE9CMGOrl91GfWKhISRx2-NjiXm0IBoAC5pPDEaeWAw4rwV09-w3ayabvlJUU=s1600-w400,"Kansas City, MO 64105",86F73CX8+H5,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=9638011810684667507,39.09890790000001,-94.58458150000001,https://search.google.com/local/reviews?placeid=ChIJ2QVuSZzxwIcRcwbhbK0YwYU&q=Hotel+Kansas+City+-+The+Unbound+Collection+by+Hyatt%2C+1228+Baltimore+Ave%2C+Kansas+City%2C+MO+64105%2C+USA&authuser=0&hl=en&gl=US,4.5,373,https://www.hyatt.com/en-US/hotel/missouri/hotel-kansas-city/mcijd/?src=corp_lclb_gmb_seo_mcijd,"lodging, point_of_interest, establishment",+1 816-685-1228
(469) 498-2500,ChIJH9lUwqeZToYR9quEPWAemVg,,The Kimpton Pittman Hotel,"2551 Elm St, Dallas, TX 75226, USA","2551 Elm Street, Dallas",6384167345472187382,https://lh3.googleusercontent.com/places/ANJU3Du4MD0GodNBuX30Ejosm2chImzXuly6S59_yxT5YVZg-05fAdDyUSgInzSvikNLMVJn5wy24bP3sF9l4saUOcoCSxXlIiTG58Q=s1600-w400,"Dallas, TX 75226",8645Q6M7+M4,Facebook:  https://www.facebook.com/pittmanhoteldallas/   Twitter:  https://www.Twitter.com/Kimpton/    Instagram:  https://www.Instagram.com/pittmanhoteldallas/ ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=6384167345472187382,32.7842277,-96.7871953,https://search.google.com/local/reviews?placeid=ChIJH9lUwqeZToYR9quEPWAemVg&q=The+Kimpton+Pittman+Hotel%2C+2551+Elm+St%2C+Dallas%2C+TX+75226%2C+USA&authuser=0&hl=en&gl=US,4.4,420,https://www.pittmanhoteldallas.com/?&utm_source=Google%20My%20Business&utm_medium=organic&utm_campaign=GMB&utm_term=pittman%20hotel,"lodging, point_of_interest, establishment",+1 469-498-2500
(212) 790-8800,ChIJi0E5YvlYwokRp4w4kH4Av-A,,Baccarat Hotel,"28 W 53rd St, New York, NY 10019, USA","28 West 53rd Street, New York",16194663328633097383,https://lh3.googleusercontent.com/places/ANJU3DtWRMv-TDormG-miDrHhb3kmdhnCsP8PgwluKirBqgxi6b8OG4aUg6p-KX7Q4rFQ4xQJjB9RVlfrGNu8EQc0H0DXjckzQ9E_z8=s1600-w400,"New York, NY 10019",87G8Q26F+92,Facebook:  https://www.facebook.com/BaccaratHotelNewYork/   Instagram:  https://www.Instagram.com/baccarathotels/ LinkedIn:  https://www.LinkedIn.com/company/baccarat-hotels-and-residences/  ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=16194663328633097383,40.7609013,-73.9773752,https://search.google.com/local/reviews?placeid=ChIJi0E5YvlYwokRp4w4kH4Av-A&q=Baccarat+Hotel%2C+28+W+53rd+St%2C+New+York%2C+NY+10019%2C+USA&authuser=0&hl=en&gl=US,4.6,987,https://www.baccarathotels.com/?utm_source=google-gbp&utm_medium=organic&utm_campaign=gbp,"lodging, point_of_interest, establishment",+1 212-790-8800
(312) 225-7000,ChIJCTu5dXAsDogRj1oXXnG854E,accessibility@wyndham.com,Chicago South Loop Hotel,"11 W 26th St, Chicago, IL 60616, USA","11 West 26th Street, Chicago",9360657545608780431,https://lh3.googleusercontent.com/places/ANJU3Du8TTMSOA64ayianVA1J5kmJkny3xxZcEb8_YWwUireDf3PCp2viVybsoTVyvhPYhh50tGiD3VqdrqI6TiVSmlZ1wk_6H5-6jM=s1600-w400,"Chicago, IL 60616",86HJR9WC+4V,Facebook:  https://www.facebook.com/wyndhamhotelsresorts/   Instagram:  https://www.Instagram.com/wyndham/ ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=9360657545608780431,41.84525290000001,-87.6277863,https://search.google.com/local/reviews?placeid=ChIJCTu5dXAsDogRj1oXXnG854E&q=Chicago+South+Loop+Hotel%2C+11+W+26th+St%2C+Chicago%2C+IL+60616%2C+USA&authuser=0&hl=en&gl=US,4,2055,http://www.chicagosouthloophotel.com/,"cafe, beauty_salon, parking, lodging, food, point_of_interest, establishment",+1 312-225-7000
(323) 856-1970,ChIJazD_QyG_woARwKuHsRqY0nU,,The Hollywood Roosevelt,"7000 Hollywood Blvd, Los Angeles, CA 90028, USA","7000 Hollywood Boulevard, Los Angeles",8490015487961836480,https://lh3.googleusercontent.com/places/ANJU3DuVaV3u7JbDGQ-_swrWM6EA06Vq03wwLnCH7J7PU3R7lxIOI-vNKVbzQasaX-crqX0QADqwaDv9OWeuZVIu0gkI54ySREsl6J4=s1600-w400,"Los Angeles, CA 90028",85634M25+F7,,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=8490015487961836480,34.1011504,-118.3417817,https://search.google.com/local/reviews?placeid=ChIJazD_QyG_woARwKuHsRqY0nU&q=The+Hollywood+Roosevelt%2C+7000+Hollywood+Blvd%2C+Los+Angeles%2C+CA+90028%2C+USA&authuser=0&hl=en&gl=US,4.4,4709,https://www.thehollywoodroosevelt.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,"lodging, point_of_interest, establishment",+1 323-856-1970
(877) 603-4390,ChIJJ9M69znEyIAR4JClP57b-W0,,Horseshoe Las Vegas,"3645 S Las Vegas Blvd, Las Vegas, NV 89109, USA","3645 South Las Vegas Boulevard, Las Vegas",7924606492054229216,https://lh3.googleusercontent.com/places/ANJU3DtMNaR0Dr_9dDcwI40XC1KPPu62SLzUuizYPBQ99UAEg4m8jtZZNmfMGLgDsCtUJCiMvF4zEi9_PMyTyvmCWYxHhY62VCeCyoo=s1600-w400,"Las Vegas, NV 89109",85864R7H+JP,Facebook:  https://www.facebook.com/HorseshoeVegas/   Twitter:  https://www.Twitter.com/HorseshoeVegas/    Instagram:  https://www.Instagram.com/horseshoevegas/ ,Not Available,https://maps.google.com/?cid=7924606492054229216,36.1140611,-115.170627,https://search.google.com/local/reviews?placeid=ChIJJ9M69znEyIAR4JClP57b-W0&q=Horseshoe+Las+Vegas%2C+3645+S+Las+Vegas+Blvd%2C+Las+Vegas%2C+NV+89109%2C+USA&authuser=0&hl=en&gl=US,4.1,29970,https://www.caesars.com/horseshoe-las-vegas?utm_campaign=GMB&utm_source=google&utm_medium=local&utm_term=HorseshoeLasVegasHotelandCasino&utm_content=hotel&y_source=1_NDM2Njg4MS03MTUtbG9jYXRpb24ud2Vic2l0ZQ==,"casino, lodging, point_of_interest, establishment",+1 877-603-4390
0811 888 8080,ChIJfWBbYTv1OxARyhEbibkbTF4,reservations@hotelbonvoyageng.com,HOTEL BON VOYAGE,"57a AJ Marinho Drive, Off Tony Anegbode St, Victoria Island 106104, Lagos, Nigeria","57a AJ Marinho Drive, Off Tony Anegbode Street, Lagos",6794836421478388170,https://lh3.googleusercontent.com/places/ANJU3DutLYS_cu39OYWtEsBK7S4jNkdxiEmHtNJwI_FSMfZdZHU947TYidtfIHfl06EJ4L1rvNJ7ohuVInxoMQY38kbrVdUdY6vWZbE=s1600-w400,"Lagos, LA 106104",6FR5CCGM+HM,Facebook:  https://www.facebook.com/hotelbonvoyage/   Twitter:  https://www.Twitter.com/HotelBonVoyage/    ,Not Available,https://maps.google.com/?cid=6794836421478388170,6.4264073,3.4341476,https://search.google.com/local/reviews?placeid=ChIJfWBbYTv1OxARyhEbibkbTF4&q=HOTEL+BON+VOYAGE%2C+57a+AJ+Marinho+Drive%2C+Off+Tony+Anegbode+St%2C+Victoria+Island+106104%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.1,1192,http://hotelbonvoyageng.com/,"lodging, point_of_interest, establishment",+234 811 888 8080
0806 269 5084,ChIJL6m2P4iTOxARP1Yrkw0LXaE,,Le Curve Hotels,"98 Opebi Rd, Maryland 101233, Ikeja, Lagos, Nigeria","98 Opebi Road, Ikeja",11627461965872059967,https://lh3.googleusercontent.com/places/ANJU3DtRnGLgb2SwIgoelVzHM2qEL8EjjEBqk85QE1MwR4vJNIxVyH_kSgq6viVXdcRrB7UsUrjOon-9i4Wk9rH7pVDZqy3aSAnxP1g=s1600-w400,"Ikeja, LA 101233",6FR5H9M8+P3,Not Available,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=11627461965872059967,6.5843668,3.3652242,https://search.google.com/local/reviews?placeid=ChIJL6m2P4iTOxARP1Yrkw0LXaE&q=Le+Curve+Hotels%2C+98+Opebi+Rd%2C+Maryland+101233%2C+Ikeja%2C+Lagos%2C+Nigeria&authuser=0&hl=en&gl=US,4.2,69,,"lodging, point_of_interest, establishment",+234 806 269 5084
(646) 692-8012,ChIJa8p5vVZYwokR7vQGiqjQcoc,,CIVILIAN Hotel,"305 W 48th St, New York, NY 10036, USA","305 West 48th Street, New York",9760092764754081006,https://lh3.googleusercontent.com/places/ANJU3DuJ8d6yxipvG6Reel-HDbQVGbc2ojaqS55FWVdHUDqH0cAKIkbGU5vcK-x6uhAdc6GXJz4wOUi7LdJfAkg3eeHQCVo_loYY_eo=s1600-w400,"New York, NY 10036",87G8Q267+H2,Facebook:  https://www.facebook.com/tr/   ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=9760092764754081006,40.76143,-73.98745100000001,https://search.google.com/local/reviews?placeid=ChIJa8p5vVZYwokR7vQGiqjQcoc&q=CIVILIAN+Hotel%2C+305+W+48th+St%2C+New+York%2C+NY+10036%2C+USA&authuser=0&hl=en&gl=US,4.1,608,http://www.civilianhotel.com/,"lodging, point_of_interest, establishment",+1 646-692-8012
(501) 374-7474,ChIJiZuVm3y70ocRu8MmZvYFzuA,,Capital Hotel,"111 W Markham St, Little Rock, AR 72201, USA","111 West Markham Street, Little Rock",16198891465532163003,https://lh3.googleusercontent.com/places/ANJU3Ds_10u02mpl1_cXePMDUo_XU3mqI4-KqsMVCQTGf0W3OiPwN9HzoRvYFo6LNLfQCH9e6FzkdDNyw7ND-iDRJbqlzoqLV457c-M=s1600-w400,"Little Rock, AR 72201",8669PPXH+6F,Facebook:  https://www.facebook.com/theCapitalHotel/   Instagram:  https://www.Instagram.com/p/ ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=16198891465532163003,34.7480629,-92.2712978,https://search.google.com/local/reviews?placeid=ChIJiZuVm3y70ocRu8MmZvYFzuA&q=Capital+Hotel%2C+111+W+Markham+St%2C+Little+Rock%2C+AR+72201%2C+USA&authuser=0&hl=en&gl=US,4.7,666,http://www.capitalhotel.com/,"lodging, restaurant, food, point_of_interest, establishment",+1 501-374-7474
(212) 397-6000,ChIJA-_6LfhYwokROUBMo0Hs8lk,,The Carnegie Hotel,"160 W 56th St, New York, NY 10019, USA","160 West 56th Street, New York",6481502580396277817,https://lh3.googleusercontent.com/places/ANJU3Du7ifppNTp27C9GOvB-fKUm-6k46kQqc8kl_5kA_9T4KLzwi2V6xrvsHfO3UBf16f1l0iwW-dZI-FH6SPRn6Q2xkTObCuwUqKk=s1600-w400,"New York, NY 10019",87G8Q279+RX,Facebook:  https://www.facebook.com/thecarnegiehotel/   Instagram:  https://www.Instagram.com/thecarnegiehotel/ ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=6481502580396277817,40.7645701,-73.9800758,https://search.google.com/local/reviews?placeid=ChIJA-_6LfhYwokROUBMo0Hs8lk&q=The+Carnegie+Hotel%2C+160+W+56th+St%2C+New+York%2C+NY+10019%2C+USA&authuser=0&hl=en&gl=US,4.6,343,http://www.thecarnegiehotel.com/,"lodging, point_of_interest, establishment",+1 212-397-6000
(404) 260-1383,ChIJoavWwREF9YgRbjudsn9KZG8,,The Darwin Hotel,"585 Parkway Dr NE, Atlanta, GA 30308, USA","585 Parkway Drive Northeast, Atlanta",8026622348199017326,https://lh3.googleusercontent.com/places/ANJU3DsMbaO-XH5UZDki3QQ5dKt0pf5S6mnOdK0H9qvXxvwKok3pAiO_BXPYdtXybL1prbaYfLoyJbrLnE9khyxPEa8uicj-WlYwr_E=s1600-w400,"Atlanta, GA 30308",865QQJCH+43,Facebook:  https://www.facebook.com/thedarwinhotel/   Instagram:  https://www.Instagram.com/thedarwinhotel/ ,Not Available,https://maps.google.com/?cid=8026622348199017326,33.77035429999999,-84.3722982,https://search.google.com/local/reviews?placeid=ChIJoavWwREF9YgRbjudsn9KZG8&q=The+Darwin+Hotel%2C+585+Parkway+Dr+NE%2C+Atlanta%2C+GA+30308%2C+USA&authuser=0&hl=en&gl=US,4.2,110,https://www.thedarwinhotel.com/,"lodging, point_of_interest, establishment",+1 404-260-1383
(866) 966-5983,ChIJlcJgSiLQ5IgRAT86bbhTfp4,,The Cloister at Sea Island,"100 Cloister Dr, Sea Island, GA 31561, USA","100 Cloister Drive, Sea Island",11420657756629778177,https://lh3.googleusercontent.com/places/ANJU3Ds__74qSFFh_uHquliiGjK2RbabSlfI0S1eoR9oPzM-m9FlxM_19yEprKwxHrOGq_mT0nNoSzhpGN664BGZD-_IT_Di-Fm7tA=s1600-w400,"Sea Island, GA 31561",863W5JJX+FQ,Facebook:  https://www.facebook.com/seaisland/   Twitter:  https://www.Twitter.com/seaislandresort/    Instagram:  https://www.Instagram.com/seaisland/ YouTube_Channel:  https://www.youtube.com/channel/UCKZ7AOHfTIQaHgOr3PK8QsA/  ,"Monday: [Open 24 hours], Tuesday: [Open 24 hours], Wednesday: [Open 24 hours], Thursday: [Open 24 hours], Friday: [Open 24 hours], Saturday: [Open 24 hours], Sunday: [Open 24 hours]",https://maps.google.com/?cid=11420657756629778177,31.1812469,-81.3505119,https://search.google.com/local/reviews?placeid=ChIJlcJgSiLQ5IgRAT86bbhTfp4&q=The+Cloister+at+Sea+Island%2C+100+Cloister+Dr%2C+Sea+Island%2C+GA+31561%2C+USA&authuser=0&hl=en&gl=US,4.7,645,https://www.seaisland.com/accommodations/the-cloister/?utm_source=googlemybusiness&utm_medium=organic&utm_campaign=thecloisteratseaisland&utm_term=organic&nck=8669665983,"lodging, point_of_interest, establishment",+1 866-966-5983
